state,municipio,nome,num,partidocoligacao,segundo_turno,validos,votacao
Mato grosso,RIBEIRÃOZINHO,1,1,1,1,1,1
Mato grosso,RIO BRANCO,1,1,1,1,1,1
Mato grosso,RONDOLÂNDIA,1,1,1,1,1,1
Mato grosso,RONDONÓPOLIS,1,1,1,1,1,1
Mato grosso,ROSÁRIO OESTE,1,1,1,1,1,1
Mato grosso,SALTO DO CÉU,1,1,1,1,1,1
Mato grosso,SANTA CARMEM,1,1,1,1,1,1
Mato grosso,SANTA CRUZ DO XINGU,1,1,1,1,1,1
Mato grosso,SANTA RITA DO TRIVELATO,1,1,1,1,1,1
Mato grosso,SANTA TEREZINHA,1,1,1,1,1,1
Mato grosso,SANTO AFONSO,1,1,1,1,1,1
Mato grosso,SANTO ANTÔNIO DO LESTE,1,1,1,1,1,1
Mato grosso,SANTO ANTÔNIO DO LEVERGER,1,1,1,1,1,1
Mato grosso,SAPEZAL,1,1,1,1,1,1
Mato grosso,SERRA NOVA DOURADA,1,1,1,1,1,1
Mato grosso,SINOP,1,1,1,1,1,1
Mato grosso,SORRISO,1,1,1,1,1,1
Mato grosso,SÃO FÉLIX DO ARAGUAIA,1,1,1,1,1,1
Mato grosso,SÃO JOSÉ DO POVO,1,1,1,1,1,1
Mato grosso,SÃO JOSÉ DO RIO CLARO,1,1,1,1,1,1
Mato grosso,SÃO JOSÉ DO XINGU,1,1,1,1,1,1
Mato grosso,SÃO JOSÉ DOS QUATRO MARCOS,1,1,1,1,1,1
Mato grosso,SÃO PEDRO DA CIPA,1,1,1,1,1,1
Mato grosso,TABAPORÃ,1,1,1,1,1,1
Mato grosso,TANGARÁ DA SERRA,1,1,1,1,1,1
Mato grosso,TAPURAH,1,1,1,1,1,1
Mato grosso,TERRA NOVA DO NORTE,1,1,1,1,1,1
Mato grosso,TESOURO,1,1,1,1,1,1
Mato grosso,UNIÃO DO SUL,1,1,1,1,1,1
Mato grosso,VALE DE SÃO DOMINGOS,1,1,1,1,1,1
Mato grosso,VERA,1,1,1,1,1,1
Mato grosso,VILA RICA,1,1,1,1,1,1
Mato grosso,VÁRZEA GRANDE,1,1,1,1,1,1
Mato grosso,ÁGUA BOA,1,1,1,1,1,1
Mato grosso do sul,ALCINÓPOLIS,1,1,1,1,1,1
Mato grosso do sul,AMAMBAI,1,1,1,1,1,1
Mato grosso do sul,ANASTÁCIO,1,1,1,1,1,1
Mato grosso do sul,ANAURILÂNDIA,1,1,1,1,1,1
Mato grosso do sul,ANGÉLICA,1,1,1,1,1,1
Mato grosso do sul,ANTÔNIO JOÃO,1,1,1,1,1,1
Mato grosso do sul,APARECIDA DO TABOADO,1,1,1,1,1,1
Mato grosso do sul,AQUIDAUANA,1,1,1,1,1,1
Mato grosso do sul,ARAL MOREIRA,1,1,1,1,1,1
Mato grosso do sul,BANDEIRANTES,1,1,1,1,1,1
Mato grosso do sul,BATAGUASSU,1,1,1,1,1,1
Mato grosso do sul,BATAYPORÃ,1,1,1,1,1,1
Mato grosso do sul,BELA VISTA,1,1,1,1,1,1
Mato grosso do sul,BODOQUENA,1,1,1,1,1,1
Mato grosso do sul,BONITO,1,1,1,1,1,1
Mato grosso do sul,BRASILÂNDIA,1,1,1,1,1,1
Mato grosso do sul,CAARAPÓ,1,1,1,1,1,1
Mato grosso do sul,CAMAPUÃ,1,1,1,1,1,1
Mato grosso do sul,CAMPO GRANDE,2,2,2,2,2,2
Mato grosso do sul,CARACOL,1,1,1,1,1,1
Mato grosso do sul,CASSILÂNDIA,1,1,1,1,1,1
Mato grosso do sul,CHAPADÃO DO SUL,1,1,1,1,1,1
Mato grosso do sul,CORGUINHO,1,1,1,1,1,1
Mato grosso do sul,CORONEL SAPUCAIA,1,1,1,1,1,1
Mato grosso do sul,CORUMBÁ,1,1,1,1,1,1
Mato grosso do sul,COSTA RICA,1,1,1,1,1,1
Mato grosso do sul,COXIM,1,1,1,1,1,1
Mato grosso do sul,DEODÁPOLIS,1,1,1,1,1,1
Mato grosso do sul,DOIS IRMÃOS DO BURITI,1,1,1,1,1,1
Mato grosso do sul,DOURADINA,1,1,1,1,1,1
Mato grosso do sul,DOURADOS,1,1,1,1,1,1
Mato grosso do sul,ELDORADO,1,1,1,1,1,1
Mato grosso do sul,FIGUEIRÃO,1,1,1,1,1,1
Mato grosso do sul,FÁTIMA DO SUL,1,1,1,1,1,1
Mato grosso do sul,GLÓRIA DE DOURADOS,1,1,1,1,1,1
Mato grosso do sul,GUIA LOPES DA LAGUNA,1,1,1,1,1,1
Mato grosso do sul,IGUATEMI,1,1,1,1,1,1
Mato grosso do sul,INOCÊNCIA,1,1,1,1,1,1
Mato grosso do sul,ITAPORÃ,1,1,1,1,1,1
Mato grosso do sul,ITAQUIRAÍ,1,1,1,1,1,1
Mato grosso do sul,IVINHEMA,1,1,1,1,1,1
Mato grosso do sul,JAPORÃ,1,1,1,1,1,1
Mato grosso do sul,JARAGUARI,1,1,1,1,1,1
Mato grosso do sul,JARDIM,1,1,1,1,1,1
Mato grosso do sul,JATEÍ,1,1,1,1,1,1
Mato grosso do sul,JUTI,1,1,1,1,1,1
Mato grosso do sul,LADÁRIO,1,1,1,1,1,1
Mato grosso do sul,LAGUNA CARAPÃ,1,1,1,1,1,1
Mato grosso do sul,MARACAJU,1,1,1,1,1,1
Mato grosso do sul,MIRANDA,1,1,1,1,1,1
Mato grosso do sul,MUNDO NOVO,1,1,1,1,1,1
Mato grosso do sul,NAVIRAÍ,1,1,1,1,1,1
Mato grosso do sul,NIOAQUE,1,1,1,1,1,1
Mato grosso do sul,NOVA ALVORADA DO SUL,1,1,1,1,1,1
Mato grosso do sul,NOVA ANDRADINA,1,1,1,1,1,1
Mato grosso do sul,NOVO HORIZONTE DO SUL,1,1,1,1,1,1
Mato grosso do sul,PARANAÍBA,1,1,1,1,1,1
Mato grosso do sul,PARANHOS,1,1,1,1,1,1
Mato grosso do sul,PARAÍSO DAS ÁGUAS,1,1,1,1,1,1
Mato grosso do sul,PEDRO GOMES,1,1,1,1,1,1
Mato grosso do sul,PONTA PORÃ,1,1,1,1,1,1
Mato grosso do sul,PORTO MURTINHO,1,1,1,1,1,1
Mato grosso do sul,RIBAS DO RIO PARDO,1,1,1,1,1,1
Mato grosso do sul,RIO BRILHANTE,1,1,1,1,1,1
Mato grosso do sul,RIO NEGRO,1,1,1,1,1,1
Mato grosso do sul,RIO VERDE DE MATO GROSSO,1,1,1,1,1,1
Mato grosso do sul,ROCHEDO,1,1,1,1,1,1
Mato grosso do sul,SANTA RITA DO PARDO,1,1,1,1,1,1
Mato grosso do sul,SELVÍRIA,1,1,1,1,1,1
Mato grosso do sul,SETE QUEDAS,1,1,1,1,1,1
Mato grosso do sul,SIDROLÂNDIA,1,1,1,1,1,1
Mato grosso do sul,SONORA,1,1,1,1,1,1
Mato grosso do sul,SÃO GABRIEL DO OESTE,1,1,1,1,1,1
Mato grosso do sul,TACURU,1,1,1,1,1,1
Mato grosso do sul,TAQUARUSSU,1,1,1,1,1,1
Mato grosso do sul,TERENOS,1,1,1,1,1,1
Mato grosso do sul,TRÊS LAGOAS,1,1,1,1,1,1
Mato grosso do sul,VICENTINA,1,1,1,1,1,1
Mato grosso do sul,ÁGUA CLARA,1,1,1,1,1,1
Minas gerais,ABADIA DOS DOURADOS,1,1,1,1,1,1
Minas gerais,ABAETÉ,1,1,1,1,1,1
Minas gerais,ABRE CAMPO,1,1,1,1,1,1
Minas gerais,ACAIACA,1,1,1,1,1,1
Minas gerais,AGUANIL,1,1,1,1,1,1
Minas gerais,AIMORÉS,1,1,1,1,1,1
Minas gerais,AIURUOCA,1,1,1,1,1,1
Minas gerais,ALAGOA,1,1,1,1,1,1
Minas gerais,ALBERTINA,1,1,1,1,1,1
Minas gerais,ALFENAS,1,1,1,1,1,1
Minas gerais,ALFREDO VASCONCELOS,1,1,1,1,1,1
Minas gerais,ALMENARA,1,1,1,1,1,1
Minas gerais,ALPERCATA,1,1,1,1,1,1
Minas gerais,ALPINÓPOLIS,1,1,1,1,1,1
Minas gerais,ALTEROSA,1,1,1,1,1,1
Minas gerais,ALTO CAPARAÓ,1,1,1,1,1,1
Minas gerais,ALTO JEQUITIBÁ,1,1,1,1,1,1
Minas gerais,ALTO RIO DOCE,1,1,1,1,1,1
Minas gerais,ALVARENGA,1,1,1,1,1,1
Minas gerais,ALVINÓPOLIS,1,1,1,1,1,1
Minas gerais,ALVORADA DE MINAS,1,1,1,1,1,1
Minas gerais,ALÉM PARAÍBA,1,1,1,1,1,1
Minas gerais,AMPARO DO SERRA,1,1,1,1,1,1
Minas gerais,ANDRADAS,1,1,1,1,1,1
Minas gerais,ANDRELÂNDIA,1,1,1,1,1,1
Minas gerais,ANGELÂNDIA,1,1,1,1,1,1
Minas gerais,ANTÔNIO CARLOS,1,1,1,1,1,1
Minas gerais,ANTÔNIO DIAS,1,1,1,1,1,1
Minas gerais,ANTÔNIO PRADO DE MINAS,1,1,1,1,1,1
Minas gerais,ARACITABA,1,1,1,1,1,1
Minas gerais,ARAGUARI,1,1,1,1,1,1
Minas gerais,ARANTINA,1,1,1,1,1,1
Minas gerais,ARAPONGA,1,1,1,1,1,1
Minas gerais,ARAPORÃ,1,1,1,1,1,1
Minas gerais,ARAPUÁ,1,1,1,1,1,1
Minas gerais,ARAXÁ,1,1,1,1,1,1
Minas gerais,ARAÇAÍ,1,1,1,1,1,1
Minas gerais,ARAÇUAÍ,1,1,1,1,1,1
Minas gerais,ARAÚJOS,1,1,1,1,1,1
Minas gerais,ARCEBURGO,1,1,1,1,1,1
Minas gerais,ARCOS,1,1,1,1,1,1
Minas gerais,AREADO,1,1,1,1,1,1
Minas gerais,ARGIRITA,1,1,1,1,1,1
Minas gerais,ARICANDUVA,1,1,1,1,1,1
Minas gerais,ARINOS,1,1,1,1,1,1
Minas gerais,ASTOLFO DUTRA,1,1,1,1,1,1
Minas gerais,ATALÉIA,1,1,1,1,1,1
Minas gerais,AUGUSTO DE LIMA,1,1,1,1,1,1
Minas gerais,AÇUCENA,1,1,1,1,1,1
Minas gerais,BAEPENDI,1,1,1,1,1,1
Minas gerais,BALDIM,1,1,1,1,1,1
Minas gerais,BAMBUÍ,1,1,1,1,1,1
Minas gerais,BANDEIRA,1,1,1,1,1,1
Minas gerais,BANDEIRA DO SUL,1,1,1,1,1,1
Minas gerais,BARBACENA,1,1,1,1,1,1
Minas gerais,BARRA LONGA,1,1,1,1,1,1
Minas gerais,BARROSO,1,1,1,1,1,1
Minas gerais,BARÃO DE COCAIS,1,1,1,1,1,1
Minas gerais,BARÃO DE MONTE ALTO,1,1,1,1,1,1
Minas gerais,BELA VISTA DE MINAS,1,1,1,1,1,1
Minas gerais,BELMIRO BRAGA,1,1,1,1,1,1
Minas gerais,BELO HORIZONTE,2,2,2,2,2,2
Minas gerais,BELO ORIENTE,1,1,1,1,1,1
Minas gerais,BELO VALE,1,1,1,1,1,1
Minas gerais,BERILO,1,1,1,1,1,1
Minas gerais,BERIZAL,1,1,1,1,1,1
Minas gerais,BERTÓPOLIS,1,1,1,1,1,1
Minas gerais,BETIM,1,1,1,1,1,1
Minas gerais,BIAS FORTES,1,1,1,1,1,1
Minas gerais,BICAS,1,1,1,1,1,1
Minas gerais,BIQUINHAS,1,1,1,1,1,1
Minas gerais,BOA ESPERANÇA,1,1,1,1,1,1
Minas gerais,BOCAINA DE MINAS,1,1,1,1,1,1
Minas gerais,BOCAIÚVA,1,1,1,1,1,1
Minas gerais,BOM DESPACHO,1,1,1,1,1,1
Minas gerais,BOM JARDIM DE MINAS,1,1,1,1,1,1
Minas gerais,BOM JESUS DA PENHA,1,1,1,1,1,1
Minas gerais,BOM JESUS DO AMPARO,1,1,1,1,1,1
Minas gerais,BOM JESUS DO GALHO,1,1,1,1,1,1
Minas gerais,BOM REPOUSO,1,1,1,1,1,1
Minas gerais,BOM SUCESSO,1,1,1,1,1,1
Minas gerais,BONFIM,1,1,1,1,1,1
Minas gerais,BONFINÓPOLIS DE MINAS,1,1,1,1,1,1
Minas gerais,BONITO DE MINAS,1,1,1,1,1,1
Minas gerais,BORDA DA MATA,1,1,1,1,1,1
Minas gerais,BOTELHOS,1,1,1,1,1,1
Minas gerais,BOTUMIRIM,1,1,1,1,1,1
Minas gerais,BRASILÂNDIA DE MINAS,1,1,1,1,1,1
Minas gerais,BRASÍLIA DE MINAS,1,1,1,1,1,1
Minas gerais,BRAZÓPOLIS,1,1,1,1,1,1
Minas gerais,BRAÚNAS,1,1,1,1,1,1
Minas gerais,BRUMADINHO,1,1,1,1,1,1
Minas gerais,BRÁS PIRES,1,1,1,1,1,1
Minas gerais,BUENO BRANDÃO,1,1,1,1,1,1
Minas gerais,BUENÓPOLIS,1,1,1,1,1,1
Minas gerais,BUGRE,1,1,1,1,1,1
Minas gerais,BURITIS,1,1,1,1,1,1
Minas gerais,BURITIZEIRO,1,1,1,1,1,1
Minas gerais,CABECEIRA GRANDE,1,1,1,1,1,1
Minas gerais,CABO VERDE,1,1,1,1,1,1
Minas gerais,CACHOEIRA DA PRATA,1,1,1,1,1,1
Minas gerais,CACHOEIRA DE MINAS,1,1,1,1,1,1
Minas gerais,CACHOEIRA DE PAJEÚ,1,1,1,1,1,1
Minas gerais,CACHOEIRA DOURADA,1,1,1,1,1,1
Minas gerais,CAETANÓPOLIS,1,1,1,1,1,1
Minas gerais,CAETÉ,1,1,1,1,1,1
Minas gerais,CAIANA,1,1,1,1,1,1
Minas gerais,CAJURI,1,1,1,1,1,1
Minas gerais,CALDAS,1,1,1,1,1,1
Minas gerais,CAMACHO,1,1,1,1,1,1
Minas gerais,CAMANDUCAIA,1,1,1,1,1,1
Minas gerais,CAMBUQUIRA,1,1,1,1,1,1
Minas gerais,CAMBUÍ,1,1,1,1,1,1
Minas gerais,CAMPANHA,1,1,1,1,1,1
Minas gerais,CAMPANÁRIO,1,1,1,1,1,1
Minas gerais,CAMPESTRE,1,1,1,1,1,1
Minas gerais,CAMPINA VERDE,1,1,1,1,1,1
Minas gerais,CAMPO AZUL,1,1,1,1,1,1
Minas gerais,CAMPO BELO,1,1,1,1,1,1
Minas gerais,CAMPO DO MEIO,1,1,1,1,1,1
Minas gerais,CAMPO FLORIDO,1,1,1,1,1,1
Minas gerais,CAMPOS ALTOS,1,1,1,1,1,1
Minas gerais,CAMPOS GERAIS,1,1,1,1,1,1
Minas gerais,CANA VERDE,1,1,1,1,1,1
Minas gerais,CANAÃ,1,1,1,1,1,1
Minas gerais,CANDEIAS,1,1,1,1,1,1
Minas gerais,CANTAGALO,1,1,1,1,1,1
Minas gerais,CANÁPOLIS,1,1,1,1,1,1
Minas gerais,CAPARAÓ,1,1,1,1,1,1
Minas gerais,CAPELA NOVA,1,1,1,1,1,1
Minas gerais,CAPELINHA,1,1,1,1,1,1
Minas gerais,CAPETINGA,1,1,1,1,1,1
Minas gerais,CAPIM BRANCO,1,1,1,1,1,1
Minas gerais,CAPINÓPOLIS,1,1,1,1,1,1
Minas gerais,CAPITÃO ANDRADE,1,1,1,1,1,1
Minas gerais,CAPITÃO ENÉAS,1,1,1,1,1,1
Minas gerais,CAPITÓLIO,1,1,1,1,1,1
Minas gerais,CAPUTIRA,1,1,1,1,1,1
Minas gerais,CARANAÍBA,1,1,1,1,1,1
Minas gerais,CARANDAÍ,1,1,1,1,1,1
Minas gerais,CARANGOLA,1,1,1,1,1,1
Minas gerais,CARATINGA,1,1,1,1,1,1
Minas gerais,CARAÍ,1,1,1,1,1,1
Minas gerais,CARBONITA,1,1,1,1,1,1
Minas gerais,CAREAÇU,1,1,1,1,1,1
Minas gerais,CARLOS CHAGAS,1,1,1,1,1,1
Minas gerais,CARMO DA CACHOEIRA,1,1,1,1,1,1
Minas gerais,CARMO DA MATA,1,1,1,1,1,1
Minas gerais,CARMO DE MINAS,1,1,1,1,1,1
Minas gerais,CARMO DO CAJURU,1,1,1,1,1,1
Minas gerais,CARMO DO PARANAÍBA,1,1,1,1,1,1
Minas gerais,CARMO DO RIO CLARO,1,1,1,1,1,1
Minas gerais,CARMÉSIA,1,1,1,1,1,1
Minas gerais,CARMÓPOLIS DE MINAS,1,1,1,1,1,1
Minas gerais,CARNEIRINHO,1,1,1,1,1,1
Minas gerais,CARRANCAS,1,1,1,1,1,1
Minas gerais,CARVALHOS,1,1,1,1,1,1
Minas gerais,CARVALHÓPOLIS,1,1,1,1,1,1
Minas gerais,CASA GRANDE,1,1,1,1,1,1
Minas gerais,CASCALHO RICO,1,1,1,1,1,1
Minas gerais,CATAGUASES,1,1,1,1,1,1
Minas gerais,CATAS ALTAS,1,1,1,1,1,1
Minas gerais,CATAS ALTAS DA NORUEGA,1,1,1,1,1,1
Minas gerais,CATUJI,1,1,1,1,1,1
Minas gerais,CATUTI,1,1,1,1,1,1
Minas gerais,CAXAMBU,1,1,1,1,1,1
Minas gerais,CEDRO DO ABAETÉ,1,1,1,1,1,1
Minas gerais,CENTRAL DE MINAS,1,1,1,1,1,1
Minas gerais,CENTRALINA,1,1,1,1,1,1
Minas gerais,CHALÉ,1,1,1,1,1,1
Minas gerais,CHAPADA DO NORTE,1,1,1,1,1,1
Minas gerais,CHAPADA GAÚCHA,1,1,1,1,1,1
Minas gerais,CHIADOR,1,1,1,1,1,1
Minas gerais,CHÁCARA,1,1,1,1,1,1
Minas gerais,CIPOTÂNEA,1,1,1,1,1,1
Minas gerais,CLARAVAL,1,1,1,1,1,1
Minas gerais,CLARO DOS POÇÕES,1,1,1,1,1,1
Minas gerais,CLÁUDIO,1,1,1,1,1,1
Minas gerais,COIMBRA,1,1,1,1,1,1
Minas gerais,COLUNA,1,1,1,1,1,1
Minas gerais,COMENDADOR GOMES,1,1,1,1,1,1
Minas gerais,COMERCINHO,1,1,1,1,1,1
Minas gerais,CONCEIÇÃO DA APARECIDA,1,1,1,1,1,1
Minas gerais,CONCEIÇÃO DA BARRA DE MINAS,1,1,1,1,1,1
Minas gerais,CONCEIÇÃO DAS ALAGOAS,1,1,1,1,1,1
Minas gerais,CONCEIÇÃO DAS PEDRAS,1,1,1,1,1,1
Minas gerais,CONCEIÇÃO DE IPANEMA,1,1,1,1,1,1
Minas gerais,CONCEIÇÃO DO MATO DENTRO,1,1,1,1,1,1
Minas gerais,CONCEIÇÃO DO PARÁ,1,1,1,1,1,1
Minas gerais,CONCEIÇÃO DO RIO VERDE,1,1,1,1,1,1
Minas gerais,CONCEIÇÃO DOS OUROS,1,1,1,1,1,1
Minas gerais,CONFINS,1,1,1,1,1,1
Minas gerais,CONGONHAL,1,1,1,1,1,1
Minas gerais,CONGONHAS,1,1,1,1,1,1
Minas gerais,CONGONHAS DO NORTE,1,1,1,1,1,1
Minas gerais,CONQUISTA,1,1,1,1,1,1
Minas gerais,CONSELHEIRO LAFAIETE,1,1,1,1,1,1
Minas gerais,CONSELHEIRO PENA,1,1,1,1,1,1
Minas gerais,CONSOLAÇÃO,1,1,1,1,1,1
Minas gerais,CONTAGEM,2,2,2,2,2,2
Minas gerais,COQUEIRAL,1,1,1,1,1,1
Minas gerais,CORAÇÃO DE JESUS,1,1,1,1,1,1
Minas gerais,CORDISBURGO,1,1,1,1,1,1
Minas gerais,CORDISLÂNDIA,1,1,1,1,1,1
Minas gerais,CORINTO,1,1,1,1,1,1
Minas gerais,COROACI,1,1,1,1,1,1
Minas gerais,COROMANDEL,1,1,1,1,1,1
Minas gerais,CORONEL FABRICIANO,1,1,1,1,1,1
Minas gerais,CORONEL MURTA,1,1,1,1,1,1
Minas gerais,CORONEL PACHECO,1,1,1,1,1,1
Minas gerais,CORONEL XAVIER CHAVES,1,1,1,1,1,1
Minas gerais,COUTO DE MAGALHÃES DE MINAS,1,1,1,1,1,1
Minas gerais,CRISTAIS,1,1,1,1,1,1
Minas gerais,CRISTIANO OTONI,1,1,1,1,1,1
Minas gerais,CRISTINA,1,1,1,1,1,1
Minas gerais,CRISTÁLIA,1,1,1,1,1,1
Minas gerais,CRISÓLITA,1,1,1,1,1,1
Minas gerais,CRUCILÂNDIA,1,1,1,1,1,1
Minas gerais,CRUZEIRO DA FORTALEZA,1,1,1,1,1,1
Minas gerais,CRUZÍLIA,1,1,1,1,1,1
Minas gerais,CUPARAQUE,1,1,1,1,1,1
Minas gerais,CURRAL DE DENTRO,1,1,1,1,1,1
Minas gerais,CURVELO,1,1,1,1,1,1
Minas gerais,CÁSSIA,1,1,1,1,1,1
Minas gerais,CÓRREGO DANTA,1,1,1,1,1,1
Minas gerais,CÓRREGO DO BOM JESUS,1,1,1,1,1,1
Minas gerais,CÓRREGO FUNDO,1,1,1,1,1,1
Minas gerais,CÓRREGO NOVO,1,1,1,1,1,1
Minas gerais,CÔNEGO MARINHO,1,1,1,1,1,1
Minas gerais,DATAS,1,1,1,1,1,1
Minas gerais,DELFIM MOREIRA,1,1,1,1,1,1
Minas gerais,DELFINÓPOLIS,1,1,1,1,1,1
Minas gerais,DELTA,1,1,1,1,1,1
Minas gerais,DESCOBERTO,1,1,1,1,1,1
Minas gerais,DESTERRO DE ENTRE RIOS,1,1,1,1,1,1
Minas gerais,DESTERRO DO MELO,1,1,1,1,1,1
Minas gerais,DIAMANTINA,1,1,1,1,1,1
Minas gerais,DIOGO DE VASCONCELOS,1,1,1,1,1,1
Minas gerais,DIONÍSIO,1,1,1,1,1,1
Minas gerais,DIVINO,1,1,1,1,1,1
Minas gerais,DIVINO DAS LARANJEIRAS,1,1,1,1,1,1
Minas gerais,DIVINOLÂNDIA DE MINAS,1,1,1,1,1,1
Minas gerais,DIVINÉSIA,1,1,1,1,1,1
Minas gerais,DIVINÓPOLIS,1,1,1,1,1,1
Minas gerais,DIVISA ALEGRE,1,1,1,1,1,1
Minas gerais,DIVISA NOVA,1,1,1,1,1,1
Minas gerais,DIVISÓPOLIS,1,1,1,1,1,1
Minas gerais,DOM BOSCO,1,1,1,1,1,1
Minas gerais,DOM CAVATI,1,1,1,1,1,1
Minas gerais,DOM JOAQUIM,1,1,1,1,1,1
Minas gerais,DOM SILVÉRIO,1,1,1,1,1,1
Minas gerais,DOM VIÇOSO,1,1,1,1,1,1
Minas gerais,DONA EUSÉBIA,1,1,1,1,1,1
Minas gerais,DORES DE CAMPOS,1,1,1,1,1,1
Minas gerais,DORES DE GUANHÃES,1,1,1,1,1,1
Minas gerais,DORES DO INDAIÁ,1,1,1,1,1,1
Minas gerais,DORES DO TURVO,1,1,1,1,1,1
Minas gerais,DORESÓPOLIS,1,1,1,1,1,1
Minas gerais,DOURADOQUARA,1,1,1,1,1,1
Minas gerais,DURANDÉ,1,1,1,1,1,1
Minas gerais,ELÓI MENDES,1,1,1,1,1,1
Minas gerais,ENGENHEIRO CALDAS,1,1,1,1,1,1
Minas gerais,ENGENHEIRO NAVARRO,1,1,1,1,1,1
Minas gerais,ENTRE FOLHAS,1,1,1,1,1,1
Minas gerais,ENTRE RIOS DE MINAS,1,1,1,1,1,1
Minas gerais,ERVÁLIA,1,1,1,1,1,1
Minas gerais,ESMERALDAS,1,1,1,1,1,1
Minas gerais,ESPERA FELIZ,1,1,1,1,1,1
Minas gerais,ESPINOSA,1,1,1,1,1,1
Minas gerais,ESPÍRITO SANTO DO DOURADO,1,1,1,1,1,1
Minas gerais,ESTIVA,1,1,1,1,1,1
Minas gerais,ESTRELA DALVA,1,1,1,1,1,1
Minas gerais,ESTRELA DO INDAIÁ,1,1,1,1,1,1
Minas gerais,ESTRELA DO SUL,1,1,1,1,1,1
Minas gerais,EUGENÓPOLIS,1,1,1,1,1,1
Minas gerais,EWBANK DA CÂMARA,1,1,1,1,1,1
Minas gerais,EXTREMA,1,1,1,1,1,1
Minas gerais,FAMA,1,1,1,1,1,1
Minas gerais,FARIA LEMOS,1,1,1,1,1,1
Minas gerais,FELISBURGO,1,1,1,1,1,1
Minas gerais,FELIXLÂNDIA,1,1,1,1,1,1
Minas gerais,FELÍCIO DOS SANTOS,1,1,1,1,1,1
Minas gerais,FERNANDES TOURINHO,1,1,1,1,1,1
Minas gerais,FERROS,1,1,1,1,1,1
Minas gerais,FERVEDOURO,1,1,1,1,1,1
Minas gerais,FLORESTAL,1,1,1,1,1,1
Minas gerais,FORMIGA,1,1,1,1,1,1
Minas gerais,FORMOSO,1,1,1,1,1,1
Minas gerais,FORTALEZA DE MINAS,1,1,1,1,1,1
Minas gerais,FORTUNA DE MINAS,1,1,1,1,1,1
Minas gerais,FRANCISCO BADARÓ,1,1,1,1,1,1
Minas gerais,FRANCISCO DUMONT,1,1,1,1,1,1
Minas gerais,FRANCISCO SÁ,1,1,1,1,1,1
Minas gerais,FRANCISCÓPOLIS,1,1,1,1,1,1
Minas gerais,FREI GASPAR,1,1,1,1,1,1
Minas gerais,FREI INOCÊNCIO,1,1,1,1,1,1
Minas gerais,FREI LAGONEGRO,1,1,1,1,1,1
Minas gerais,FRONTEIRA,1,1,1,1,1,1
Minas gerais,FRONTEIRA DOS VALES,1,1,1,1,1,1
Minas gerais,FRUTA DE LEITE,1,1,1,1,1,1
Minas gerais,FRUTAL,1,1,1,1,1,1
Minas gerais,FUNILÂNDIA,1,1,1,1,1,1
Minas gerais,GALILÉIA,1,1,1,1,1,1
Minas gerais,GAMELEIRAS,1,1,1,1,1,1
Minas gerais,GLAUCILÂNDIA,1,1,1,1,1,1
Minas gerais,GOIABEIRA,1,1,1,1,1,1
Minas gerais,GOIANÁ,1,1,1,1,1,1
Minas gerais,GONZAGA,1,1,1,1,1,1
Minas gerais,GONÇALVES,1,1,1,1,1,1
Minas gerais,GOUVEIA,1,1,1,1,1,1
Minas gerais,GOVERNADOR VALADARES,1,1,1,1,1,1
Minas gerais,GRUPIARA,1,1,1,1,1,1
Minas gerais,GRÃO MOGOL,1,1,1,1,1,1
Minas gerais,GUANHÃES,1,1,1,1,1,1
Minas gerais,GUAPÉ,1,1,1,1,1,1
Minas gerais,GUARACIABA,1,1,1,1,1,1
Minas gerais,GUARACIAMA,1,1,1,1,1,1
Minas gerais,GUARANI,1,1,1,1,1,1
Minas gerais,GUARANÉSIA,1,1,1,1,1,1
Minas gerais,GUARARÁ,1,1,1,1,1,1
Minas gerais,GUARDA-MOR,1,1,1,1,1,1
Minas gerais,GUAXUPÉ,1,1,1,1,1,1
Minas gerais,GUIDOVAL,1,1,1,1,1,1
Minas gerais,GUIMARÂNIA,1,1,1,1,1,1
Minas gerais,GUIRICEMA,1,1,1,1,1,1
Minas gerais,GURINHATÃ,1,1,1,1,1,1
Minas gerais,HELIODORA,1,1,1,1,1,1
Minas gerais,IAPU,1,1,1,1,1,1
Minas gerais,IBERTIOGA,1,1,1,1,1,1
Minas gerais,IBIAÍ,1,1,1,1,1,1
Minas gerais,IBIRACATU,1,1,1,1,1,1
Minas gerais,IBIRACI,1,1,1,1,1,1
Minas gerais,IBIRITÉ,1,1,1,1,1,1
Minas gerais,IBITIÚRA DE MINAS,1,1,1,1,1,1
Minas gerais,IBITURUNA,1,1,1,1,1,1
Minas gerais,IBIÁ,1,1,1,1,1,1
Minas gerais,ICARAÍ DE MINAS,1,1,1,1,1,1
Minas gerais,IGARAPÉ,1,1,1,1,1,1
Minas gerais,IGARATINGA,1,1,1,1,1,1
Minas gerais,IGUATAMA,1,1,1,1,1,1
Minas gerais,IJACI,1,1,1,1,1,1
Minas gerais,ILICÍNEA,1,1,1,1,1,1
Minas gerais,IMBÉ DE MINAS,1,1,1,1,1,1
Minas gerais,INCONFIDENTES,1,1,1,1,1,1
Minas gerais,INDAIABIRA,1,1,1,1,1,1
Minas gerais,INDIANÓPOLIS,1,1,1,1,1,1
Minas gerais,INGAÍ,1,1,1,1,1,1
Minas gerais,INHAPIM,1,1,1,1,1,1
Minas gerais,INHAÚMA,1,1,1,1,1,1
Minas gerais,INIMUTABA,1,1,1,1,1,1
